Date(UTC),Latitude,Longitude,Depth,Magnitude
2021-09-22 17:42:03,-36.9,-74.03,17,5.0
2021-09-21 13:14:25,-36.73,-74.93,10,5.8
2021-09-21 08:47:27,-32.52,-71.71,35,3.5
2021-09-20 07:12:16,-22.23,-70.83,42,4.3
2021-09-19 00:46:22,-30.01,-71.66,36,4.8
2021-09-18 12:35:38,-28.76,-71.48,31,4.3
2021-09-18 11:36:55,-28.66,-70.42,87,3.3
2021-09-17 02:40:19,-20.06,-69.23,103,4.2
2021-09-16 23:20:38,-22.07,-70.36,30,3.8
2021-09-16 07:29:06,-19.17,-69.3,110,3.7
2021-09-16 01:10:19,-26.34,-70.95,25,4.3
2021-09-14 01:56:37,-31.75,-71.95,28,4.8
2021-09-13 05:18:11,-23.83,-67.46,257,6.4
2021-09-11 18:17:51,-29.22,-71.35,72,3.3
2021-09-10 03:25:40,-18.23,-70.0,96,4.4
2021-09-07 06:39:27,-30.73,-71.69,35,4.4
2021-09-06 22:36:24,-33.07,-70.17,110,4.3
2021-09-06 09:55:55,-32.35,-71.14,88,3.5
2021-09-06 06:38:39,-27.65,-69.66,134,4.3
2021-09-05 15:05:15,-30.02,-71.66,32,4.0
