Date(UTC),Latitude,Longitude,Depth,Magnitude
2020-09-01 06:28:23,-28.0,-71.07,32,4.5
2020-09-01 05:29:39,-28.06,-71.36,24,5.2
2020-09-01 04:36:36,-27.98,-71.08,20,4.8
2020-09-01 04:30:02,-28.07,-71.21,36,6.1
2020-09-01 04:09:27,-27.97,-71.24,31,7.0
2020-09-01 00:48:02,-29.21,-71.3,60,3.0
2020-08-28 17:30:44,-20.01,-69.83,64,4.6
2020-08-27 20:55:39,-28.11,-71.33,43,4.5
2020-08-27 15:36:47,-33.45,-71.85,32,3.4
2020-08-25 22:44:29,-26.17,-69.48,16,4.7
2020-08-24 16:25:06,-29.22,-71.2,75,3.5
2020-08-24 14:35:16,-19.57,-69.22,106,3.7
2020-08-24 00:21:02,-36.66,-73.08,21,3.6
2020-08-23 14:16:11,-27.89,-71.2,28,4.5
2020-08-23 06:16:15,-20.61,-69.8,48,3.9
2020-08-21 05:56:44,-19.61,-69.45,104,4.2
2020-08-18 00:44:05,-32.11,-71.67,16,3.6
2020-08-17 03:28:12,-33.19,-70.02,20,3.8
2020-08-16 14:16:26,-33.19,-70.03,16,3.5
2020-08-16 03:18:50,-19.2,-70.24,72,5.2
